fyear,at,bkvlps,invt,Lt,rectr,cogs,dvt,ebit,gp,ni,oiadp,revt,dvpsx_f,mkvalt,prch_f,Bankrupt
2005,796.242,5.8404,0,502.595,75.06,57.72,0,191,297.257,105.86,191,354.977,0,1217.7574,28.87,yes
2005,1665.449,11.5884,28.553,1109.01,76.006,613.562,0,107.883,190.351,35.522,107.883,803.913,0,1010.2777,22.42,yes
2005,931.285,10.3857,0,536.692,78.326,61.854,0.944,111.395,341.093,73.095,111.395,402.947,0,827.8893,32.98,yes
2005,859.132,3.7656,70.959,750.736,91.061,699.554,0,12.104,162.867,-103.386,12.104,862.421,0,250.1503,17,yes
2005,263.712,11.6867,133.114,167.916,91.403,496.897,0,5.089,31.148,1.528,5.089,528.045,0,69.5106,11.65,no
2005,623.284,8.2499,44.976,369.583,92.765,584.823,0,56.102,156.547,11.813,56.102,741.37,0,932.4006,31.3,yes
2005,1538.9,-39.4266,115.3,4679.4,94.6,951.1,0,67.8,138.6,-753.7,67.8,1089.7,0,2.3902,0.14,yes
2005,313.678,5.3987,15.49,135.732,95.297,359.89,2.384,36.036,146.074,22.728,36.036,505.964,0.0733,438.7157,15.11,yes
2005,423.735,10.2283,119.306,248.23,107.064,677.186,0.961,71.177,281.792,38.909,71.177,958.978,0,350.7504,24.52,no
2005,757.812,8.3783,77.363,672.437,114.393,755.011,313.055,46.038,164.951,-0.822,46.038,919.962,31,182.1972,51.44,yes
2005,731.451,13.9241,54,312.446,116.217,452.694,0,116.238,233.252,115.637,116.238,685.946,0,1042.9887,40.5,yes
2005,1000.953,10.6026,195.628,637.941,118.193,1986.409,10.915,162.765,287.31,95.503,162.765,2273.719,0.32,1041.52,55.9,no
2005,719.479,21.7267,107.726,141.331,125.488,762.181,16.905,15.216,82.703,-5.836,15.216,844.884,0.63,592.3386,28.85,no
2005,1678.977,31.3582,51.871,851.813,132.931,471.991,0,-40.804,154.357,1029.588,-40.804,626.348,0,565.6,30.4,yes
2005,1123,15.0663,108.5,827.7,134.8,806.3,17.1,36.2,235.7,-314.3,36.2,1042,0.88,332.808,27.4,yes
2005,979.3,20.9291,245,339.1,141.3,984.9,0,221.8,300.2,223.6,221.8,1285.1,0,1580.2277,59.17,yes
2005,415.294,1.8092,33.219,261.094,141.453,292.175,0,32.24,167.046,-0.104,32.24,459.221,0,504.4894,11.2,yes
2005,1253.055,-5.3115,65.431,1493.638,150.507,1552.731,0,-74.091,1507.742,-128.317,-74.091,3060.473,0,364.6248,13,yes
2005,862.035,2.6761,177.832,691.09,154.493,1986.502,0,35.559,445.898,-28.437,35.559,2432.4,0,600.4532,13.69,yes
2005,880.6,2.2754,150.4,669.9,155.9,859.9,30.8,125.1,301.5,141.3,125.1,1161.4,0,1671.43,19.99,yes
2005,601.32,-17.0222,112.142,1017.034,197.896,1158.676,0,53.727,152.935,-56.244,53.727,1311.611,0,0.6373,3.82,yes
2005,16431,-11.8197,0,21159,214,2307,3,414,2947,-967,414,5254,0,507.8311,2.36,yes
2005,418.445,1.5975,0,295.512,220.581,643.524,0,25.099,393.655,2.774,25.099,1037.179,0,231.2138,3.36,yes
2005,4069.044,11.1828,1698.026,2114.411,220.869,8602.915,12.844,210.999,2994.771,139.746,210.999,11597.686,0.08,4200.1797,25.92,yes
2005,1590,-15.6285,0,1763,225,1676,4,-262,292,-354,-262,1968,0,362.0696,25.41,yes
2005,1185.898,7.7433,42.571,858.734,226.478,345.611,0,148.747,1128.49,66.941,148.747,1474.101,0,1018.6716,36.75,yes
2005,611.151,-5.0125,0,1222.882,226.803,16.795,0,106.289,115.322,-94.447,106.289,132.117,0,7.3225,0.18,yes
2005,1489.247,9.1443,673.839,529.509,234.929,5464.361,0,243.053,921.733,148.055,243.053,6386.094,0,3297.6861,34.25,yes
2005,1799.2,4.8248,179.9,1568.7,255.6,1955.2,0,-6.6,322,-457.5,-6.6,2277.2,0,141.7064,8.37,yes
2005,3367.218,32.6805,64.919,2671.614,270.479,1658.428,12.963,305.381,448.198,121.154,305.381,2106.626,0,2106.5765,101.24,yes
2005,1554.13,12.6107,404.78,1160.361,325.111,2103.836,0,179.097,325.138,74.348,179.097,2428.974,0,1006.694,35.7,yes
2005,5152.4,21.1911,365.8,3878,410.1,2880.8,45.8,115.6,603,-120.6,115.6,3483.8,0.8,1762.0685,44.4,yes
2005,10438,8.1854,0,5758,505,1115,93,253,2681,159,253,3796,0.16,15557.3991,29.71,yes
2005,4986.003,7.3978,661.617,3210.606,547.857,2202.174,35.555,248.054,784.434,-186.64,248.054,2986.608,0.2,3047.873,17.95,yes
2005,2082.909,9.1558,414.943,1845.504,617.677,2296.41,0,-31.384,523.466,-172.732,-31.384,2819.876,0,70.2016,13.51,yes
2005,1972.426,-0.2261,0,2017.998,787.552,2962.122,0,-365.56,426.778,-721.643,-365.56,3388.9,0,1584.0887,8.89,yes
2005,14546.242,21.5817,44.103,7820.691,798.441,2736.998,233.474,1196.226,2858.619,534.689,1196.226,5595.617,0.72,9280.1368,42.17,yes
2005,20039,-52.5237,172,29687,819,14268,18,-1113,1923,-3818,-1113,16191,0,142.0073,7.78,yes
2005,20544.797,-9.6789,150.444,25777.498,1025.886,11551.14,0,-2231.638,-1438.482,-9939.208,-2231.638,10112.658,0,118.3691,4,yes
2005,14980,12.1757,1657,11792,1563,15798,222,1529,2808,531,1529,18606,0.9,5884.731,35.65,yes
2005,17023,-11.1161,1874,23111,4895,25355,25,-1196,1592,-2357,-1196,26947,0.045,163.4838,9.07,yes
2005,410063,57.8366,182413,393269,98796,9375,302,22619,23045,3260,22619,32420,0.8,34201.062,133.16,yes
2006,2.614,-4.2455,0,64.976,0,0,0.179,-0.534,0.002,-0.121,-0.534,0.002,0,7.348,0.75,yes
2006,0,-1.0736,0,0.321,0,0,0,-0.142,0,-0.142,-0.142,0,0,0.1196,1.01,yes
2006,0.007,-0.1177,0,5.022,0,0,0,-0.523,0,-1.314,-0.523,0,0,0.4262,0.035,no
2006,0.062,-0.0236,0,0.45,0,0,0,-1.539,0.012,-1.589,-1.539,0.012,0,5.7624,1.01,no
2006,0.776,0.0011,0,0.462,0,0,0.03,-1.676,0,-1.703,-1.676,0,0,9.2324,0.149,no
2006,7.204,0.0039,0,7.168,0,0,30.288,30.095,31.079,30.259,30.095,31.079,2.92,361.2063,43.75,no
2006,0.1,0.0092,0,0.001,0,0,0,-0.014,0,-0.014,-0.014,0,0,1.9435,0.25,no
2006,125,0.1839,0,5.562,0,0,0,-3.91,0,-3.514,-3.91,0,0,123.4132,0.51,no
2006,17.136,1.0083,0,1.034,0,0.307,0,-6.217,0.539,-5.615,-6.217,0.846,0,19.3225,2.05,no
2006,872.094,12.2791,0,808.832,0,20.04,2.787,15.806,41.374,7.335,15.806,61.414,0.54,108.192,23,no
2006,645.983,13.5647,0,581.7,0,19.11,0.701,7.379,21.259,2.415,7.379,40.369,0.175,125.3466,30.5,no
2006,110,15.8848,0,46,0,0,10,-13,0,15,-13,0,5,74.1336,21,yes
2006,516.299,7.934,0.242,450.804,0,12.956,0,7.02,18.203,2.466,7.02,31.159,0,68.5165,12.5143,no
2006,43.13,7.22,0.625,6.041,0,22.806,2.877,4.91,7.514,3.64,4.91,30.32,0.56,74.7434,14.8,no
2006,268.008,12.9075,0.951,246.246,0,5.64,0.337,5.183,12.402,1.786,5.183,18.042,0.2,16.6914,13,no
2006,552.965,8.8408,1.716,495.526,0,18.946,0,10.195,20.144,3.97,10.195,39.09,0,110.384,20.8333,yes
2006,2249.314,9.2155,3.353,1988.238,0,46.321,8.136,69.59,110.431,35.677,69.59,156.752,0.288,879.0799,31.9,no
2006,2942.046,11.6467,5.312,2654.804,0,96.03,12.06,31.502,76.533,17.746,31.502,172.563,0.51,585.7463,26.65,no
2006,396.771,-33.9192,6.647,1797.193,0,704.184,0,147.053,354.867,43.067,147.053,1059.051,0,101.1532,9.92,yes
2006,350.066,9.1814,168.702,225.474,0,446.619,0,13.555,240.862,2.649,13.555,687.481,0,148.7272,11.89,yes
2006,824.986,19.6428,332.763,253.578,0,1051.159,4.918,92.792,499.021,55.302,92.792,1550.18,0.175,933.4981,35.29,yes
2006,1594.975,-1.9885,477.885,1877.063,0,5216.071,0,-142.003,1977.782,-361.301,-142.003,7193.853,0,10.4975,1.19,yes
2006,0.128,-0.1301,0.068,4.786,0.004,0.195,0,-1.026,0.169,-1.754,-1.026,0.364,0,7.1614,0.45,no
2006,5.3,0.7395,0,0.49,0.01,12.353,0,-15.616,-12.255,-21.696,-15.616,0.098,0,25.8209,5.1,no
2006,0.506,-0.1119,0.045,6.602,0.012,0.976,0.033,-1.045,-0.955,-1.183,-1.045,0.021,0,0.6917,0.029,no
2006,4.472,0.0439,0.072,1.075,0.012,0.072,0.09,-2.286,0.065,-2.311,-2.286,0.137,0,1.1474,0.3,no
2006,8.849,0.3163,7.685,5.815,0.014,4.927,0,-0.522,1.704,-1.406,-0.522,6.631,0,4.2209,0.79,yes
2006,2.017,0.0109,0,1.485,0.015,0,0,-4.672,0,-1.538,-4.672,0,0,24.9487,0.88,yes
2006,0.32,-0.0052,0.084,0.405,0.038,0.379,0,-0.296,0.376,-0.185,-0.296,0.755,0,1.9709,0.55,no
2006,0.76,0.0357,0.08,0.2,0.059,0.098,0,0.066,0.444,-0.102,0.066,0.542,0,0.4712,0.085,no
2006,0.945,-0.0098,0.087,0.995,0.061,0.096,0,-0.206,0.247,-0.185,-0.206,0.343,0,0.6661,0.42,no
2006,3.653,0.1016,0.139,0.477,0.064,0.363,0.002,-2.44,0.449,-2.272,-2.44,0.812,0,14.5841,2.08,no
2006,0.541,-0.0263,0,1.503,0.065,1.743,0,-4.694,2.652,-4.737,-4.694,4.395,0,6.2475,0.41,no
2006,3.252,0.2063,0,0.259,0.065,3.517,0,-3.392,-3.354,-3.304,-3.392,0.163,0,79.5038,6.82,no
2006,0.302,-0.0098,0.058,0.811,0.092,0.359,0,-0.176,0.408,-0.19,-0.176,0.767,0,33.5966,0.9,no
2006,5.928,-0.0366,0,7.558,0.138,0.143,0,-1.455,0.617,-1.389,-1.455,0.76,0,1.7818,0.04,no
2006,1.989,0.0139,0,1.054,0.164,0.333,0,-1.07,-0.15,-0.973,-1.07,0.183,0,3.3639,1.08,no
2006,2.532,0.1516,0.097,0.656,0.167,5.99,0,-0.073,1.96,0.024,-0.073,7.95,0,0.7424,0.17,no
2006,5.271,-0.0933,1.476,6.571,0.208,1.366,0,-3.444,0.847,-6.586,-3.444,2.213,0,8.6205,0.265,no
2006,0.874,-0.3485,0.061,6.119,0.229,0.801,0,-0.047,2.914,-3.252,-0.047,3.715,0,16.5561,1.14,no
2006,0.899,-0.0158,0.225,1.017,0.239,2.85,0,-0.387,0.461,-0.349,-0.387,3.311,0,3.653,0.975,yes
2006,8.268,1.7441,0,0.833,0.276,1.272,0,-0.535,0.085,-0.175,-0.535,1.357,0,25.7912,8,no
2006,0.716,-0.1008,0,8.804,0.3,0.293,0.12,-1.728,1.122,-2.252,-1.728,1.415,0,15.3262,0.39,no
2006,2.422,-1.8119,0.205,9.77,0.313,2.29,0,-1.282,-0.205,-1.554,-1.282,2.085,0,5.6479,2,no
2006,10.128,3.9768,0,2.405,0.318,0.21,2.681,2.056,2.481,1.533,2.056,2.691,1.38,25.8286,16.01,no
2006,3.126,0.9018,0.491,0.509,0.344,2.881,0.291,-0.529,1.656,-0.411,-0.529,4.537,0.1,3.7726,2.26,no
2006,52.205,0.9649,0,10.176,0.408,0.818,0,-39.926,3.088,-38.298,-39.926,3.906,0,402.4667,9.78,no
2006,3.264,0.0887,0.53,1.761,0.52,1.881,0,-0.435,1.505,-0.274,-0.435,3.386,0,3.39,0.52,no
2006,21.219,30.7765,6.433,5.246,0.642,19.461,0.078,0.813,6.611,0.38,0.813,26.072,0.15,9.342,19.5,no
2006,1.79,0.0403,0.681,1.142,0.761,1.666,0,-0.32,2.249,-0.372,-0.32,3.915,0,3.8597,0.6,no
2006,8.631,10.7255,0.57,0.308,0.81,2.899,0,0.463,1.366,0.404,0.463,4.265,0,5.1992,8.25,no
2006,8.82,-0.5691,0.238,18.651,1.019,10.781,0.576,-0.962,1.673,-2.6,-0.962,12.454,0,5.2122,0.37,no
2006,61.823,2.3158,0,33.644,1.104,0.242,0,-1.407,0.691,-0.824,-1.407,0.933,0,36.504,5,no
2006,5.658,0.1062,2.281,2.76,1.164,20.617,0,-1.702,6.115,0.739,-1.702,26.732,0,23.466,1.6,no
2006,7.816,0.7237,0.988,4.455,1.199,3.145,0,-1.151,4.725,-0.779,-1.151,7.87,0,4.5976,1.35,no
2006,121.729,1.892,0,37.023,1.418,75.443,0,-41.405,31.638,-36.826,-41.405,107.081,0,185.3478,5.1,yes
2006,14.529,2.7867,0.81,2.666,1.614,6.669,0,0.492,5.113,0.669,0.492,11.782,0,14.9846,4,no
2006,65.744,7.6957,25.091,12.79,1.743,79.544,0,5.993,37.167,10.435,5.993,116.711,0,34.405,5,yes
2006,27.685,0.1685,3.144,16.507,1.761,3.976,0.583,-4.003,2.684,-4.009,-4.003,6.66,0,28.2174,1.05,no
2006,25.01,5.1627,2.017,1.122,2.005,5.257,0,6.546,11.204,4.781,6.546,16.461,0,126.2246,46.35,no
2006,13.068,4.443,4.52,1.614,2.048,11.15,0.387,2.107,6.006,1.419,2.107,17.156,0.15,14.7719,14.95,no
2006,12.412,2.7941,1.224,4.921,2.347,12.752,0.402,1.023,3.34,0.573,1.023,16.092,0.15,7.7213,4.5,no
2006,48.999,-0.1034,1.662,60.104,2.573,14.381,0,-8.402,3.469,-16.422,-8.402,17.85,0,10.7586,0.414,no
2006,16.161,1.1404,3.416,8.383,2.84,18.058,0,0.832,5.472,2.494,0.832,23.53,0,9.7104,4,no
2006,10.233,-0.5299,4.76,12.903,2.943,8.083,0,0.673,15.079,0.683,0.673,23.162,0,2.8846,1.02,no
2006,21.114,-0.0272,2.899,18.504,3.244,10.21,0,-1.851,-0.319,-0.642,-1.851,9.891,0,10.3356,2.42,no
2006,212.217,2.7167,127.574,159.755,3.389,226.708,0,-41.225,149.471,-45.907,-41.225,376.179,0,77.244,4.75,yes
2006,58.661,0.8381,0,15.474,3.79,7.401,0,-11.116,21.908,-13.758,-11.116,29.309,0,61.8372,1.6,no
2006,720.561,16.3394,1.846,516.923,4.249,395.867,8.711,29.85,99.632,-19.389,29.85,495.499,0.875,254.1206,25.75,yes
2006,148.093,3.4859,3.528,19.381,5.185,18.433,18.431,-13.831,6.087,-11.215,-13.831,24.52,0,325.6697,11.1,yes
2006,447.34,4.5616,0.948,130.502,5.395,167.638,0,35.954,63.51,9.009,35.954,231.148,0,694.3245,10.02,yes
2006,271.475,46.4952,29.523,120.97,5.74,747.32,2.172,29.344,269.497,16.487,29.344,1016.817,0.81,212.8328,69.98,no
2006,27.906,24.8478,5.481,3.903,5.903,30.869,0.696,1.807,9.501,1.121,1.807,40.37,0.72,20.2957,24.89,no
2006,22.979,1.2897,9.464,7.127,6.187,18.652,0,-0.448,12.699,0.212,-0.448,31.351,0,49.1628,5.56,yes
2006,38.297,1.002,1.43,20.995,6.583,12.013,0,-0.533,5.672,-0.495,-0.533,17.685,0,91.6931,5.5,no
2006,699.158,9.8384,2.893,446.122,7.085,97.056,0,19.889,164.729,-15.176,19.889,261.785,0,334.6824,15.77,yes
2006,12.88,-0.0538,0,14.683,7.259,36.747,0,-2.859,8.811,-3.756,-2.859,45.558,0,4.3593,1.17,yes
2006,28.565,2.3487,8.235,17.935,7.331,30.166,0,3.168,8.163,1.554,3.168,38.329,0,13.8043,4.5,no
2006,147.28,8.8892,0,133.164,7.438,21.585,0,0.005,7.691,-0.836,0.005,29.276,0,10.1634,8.07,yes
2006,88.472,15.9604,6.467,68.298,7.683,31.511,0.043,0.529,22.4,-1.647,0.529,53.911,0.07,9.9224,7.85,no
2006,55.8,2.0655,8.5,21.1,8,39.9,0,-5.5,42.1,-9,-5.5,82,0,75.096,4.56,yes
2006,19.352,-0.901,9.771,18.009,9.071,22.229,0,0.816,5.433,-0.127,0.816,27.662,0,0.23,0.17,no
2006,36.195,9.9645,11.319,11.523,9.714,24.996,0,3.09,10.828,5.533,3.09,35.824,0,85.0506,35.04,no
2006,65.087,3.0962,36.307,35.546,10.497,52.132,0,4.852,29.807,1.623,4.852,81.939,0,68.3136,9.702,no
2006,340.368,0.4187,147.317,331.126,11.594,126.92,0,-9.926,105.65,-46.472,-9.926,232.57,0,37.3034,4.25,yes
2006,66.393,3.1237,2.755,24.973,11.844,33.198,0,3.814,19.59,4.103,3.814,52.788,0,124.9092,10.35,no
2006,1056.987,-25.1249,0,2039.542,13.533,82.188,82.885,40.122,146.708,-173.744,40.122,228.896,0,36.676,1.03,yes
2006,28.767,-0.1068,0,23.838,15.024,70.394,0.526,0.601,19.007,-2.159,0.601,89.401,0,14.5821,0.59,yes
2006,65.872,6.2738,33.273,23.762,17.262,184.071,2.275,9.463,15.656,7.018,9.463,199.727,0.34,62.0189,12.89,no
2006,407.7,20.8357,0,189.8,18,121.9,0,-3.5,114.8,46.4,-3.5,236.7,0,627.48,64,yes
2006,3349.584,18.0673,675.385,1973.706,18.249,3847.458,0,340.467,1471.442,158.25,340.467,5318.9,0,4069.7519,58.42,yes
2006,121.603,6.2828,5.037,19.796,18.297,175.322,0,3.55,34.181,3.19,3.55,209.503,0,116.0206,17.4,yes
2006,57.219,9.3348,0,4.356,18.837,67.695,1.699,5.544,34.67,3.655,5.544,102.365,0.3,54.9311,12.78,yes
2006,85.818,11.4167,28.667,15.4,19.072,126.673,0,3.056,33.805,-3.393,3.056,160.478,0,52.9831,13.62,yes
2006,916.308,10.5356,0.578,465.354,19.124,23.961,32.056,103.931,167.097,79.185,103.931,191.058,1.15,1367.5559,34,no
2006,99.408,2.5898,32.463,25.521,19.375,253.781,0,7.381,30.618,3.458,7.381,284.399,0,86.752,3.75,yes
2006,21.655,3.2798,0,1.976,19.679,0,25.448,23.401,23.778,25.448,23.401,23.778,4.2414,303.66,53.75,no
2006,32.468,11.5115,0,8.029,20.802,6.106,5.873,14.918,14.955,11.57,14.918,21.061,2.75,460.691,221,no
2006,309.646,1.6036,0,220.147,23.587,56.902,0.676,3.981,44.046,-14.952,3.981,100.948,0,449.8528,9.15,no
2006,139.611,4.8548,14.559,30.044,24.593,150.34,16.419,3.412,47.775,-7.233,3.412,198.115,0,162.4968,8.94,yes
2006,1560.395,6.2079,0,1088.782,25.839,564.943,47.698,93.143,183.249,51.02,93.143,748.192,0.64,5098.47,68.41,yes
2006,53.823,0.2194,2.24,26.783,26.252,230.822,1.172,-14.352,-1.18,-14.433,-14.352,229.642,0,29.5837,1.29,yes
2006,313.308,0.0079,3.602,310.954,33.718,338.423,0,-26.375,135.881,-13.949,-26.375,474.304,0,409.6903,2.72,yes
2006,87.234,10.5211,21.277,47.365,35.188,21.841,2.056,4.769,32.652,2.166,4.769,54.493,0.47,32.791,10.6,no
2006,4084.947,26.0968,90.185,2283.211,38.257,574.996,0,9.583,592.191,-24.357,9.583,1167.187,0,4037.5967,61.9,yes
2006,900.847,3.6165,5.471,748.625,38.396,281.641,0,73.514,158.435,-7.185,73.514,440.076,0,750.3342,18.024,yes
2006,3187.616,3.9852,23.126,2476.984,40.843,496.321,21.97,77.122,449.344,-305.618,77.122,945.665,0,494.5774,11.93,yes
2006,387.541,1.0281,0,377.136,41.708,137.603,0,4.635,147.366,-35.643,4.635,284.969,0,93.4168,9.4,yes
2006,814.062,23.3084,189.468,184.899,41.885,1602.233,31.344,83.671,642.279,56.01,83.671,2244.512,1.16,1082.6892,46.25,no
2006,187.54,9.5915,50.299,59.398,45.135,205.546,6.126,26.265,65.364,19.072,26.265,270.91,0.432,493.9192,41.36,no
2006,1042.868,5.767,15.685,833.372,50.691,976.107,0,-11.415,194.842,-20.37,-11.415,1170.949,0,218.3253,9.08,yes
2006,373.797,10.0432,101.925,232.118,52.059,257.932,0,8.798,244.574,-49.268,8.798,502.506,0,90.2848,14.37,yes
2006,503.962,-3.5654,83.355,548.801,52.29,827.968,0,28.717,99.001,-12.022,28.717,926.969,0,88.032,7.39,yes
2006,338.768,-22.7318,4.916,542.9,52.427,840.88,0,23.527,52.957,-12.325,23.527,893.837,0,10.776,1.45,yes
2006,711.373,15.0071,0,392.397,52.985,99.624,0,55.957,236.515,52.69,55.957,336.139,0,610.6562,45,yes
2006,371.143,16.4617,136.999,185.258,54.192,816.371,28.911,71.804,130.452,50.059,71.804,946.823,2.73,351.407,36.759,yes
2006,411.405,8.1899,72.703,68.332,54.546,175.394,0,27.857,138.215,21.743,27.857,313.609,0,405.9141,13.5,no
2006,1160.782,5.1082,8.663,960.939,54.914,314.578,3.186,100.709,191.487,-6.238,100.709,506.065,0.08,285.5906,15.38,yes
2006,435.582,-5.2096,5.34,452.451,58.679,244.278,7.445,1.158,243.362,-53.459,1.158,487.64,0,47.8559,2.8,yes
2006,264.405,1.9817,23.164,190.808,63.82,222.606,0,-52.119,146.968,-63.727,-52.119,369.574,0,411.8604,12.45,yes
2006,328.606,10.7507,106.736,175.301,69.144,310.171,0,48.96,59.119,28.481,48.96,369.29,0,526.5731,42.75,yes
2006,627.071,12.7689,4.291,412.886,70.424,327.686,0,-12.681,164.736,-46.039,-12.681,492.422,0,928.6086,55.98,yes
2006,321.635,-5.409,58.396,423.179,71.548,314.983,0,31.955,164.327,-18.009,31.955,479.31,0,220.395,12.14,yes
2006,1003.845,9.54,0,631.575,74.132,83.062,0,-21.712,366.488,-50.4,-21.712,449.55,0,952.9172,28.85,yes
2006,730.206,9.2707,46.885,634.273,77.977,467.492,0,56.683,143.876,-2.103,56.683,611.368,0,357.9373,36.27,yes
2006,408.136,7.2798,67.051,93.752,79.729,1457.092,0,103.286,135.328,54.901,103.286,1592.42,0,984.3839,42.5,yes
2006,624.275,5.5558,75.041,462.689,85.577,829.911,0,9.545,160.007,47.332,9.545,989.918,0,235.2896,12.08,yes
2006,1714.654,12.6335,31.39,1134.979,86.73,632.447,0,115.562,184.008,67.45,115.562,816.455,0,1118.1931,25.05,yes
2006,894.98,7.5265,0,568.557,91.664,1861.486,0,65.562,417.534,-43.629,65.562,2279.02,0,1307.57,30.26,yes
2006,655.4,18.06,188.1,284.7,98.4,1176.8,0,99.4,180.5,3167.4,99.4,1357.3,0,1149.0455,63,yes
2006,670.821,11.6234,61.504,312.168,102.071,676.373,0,152.218,266.179,92.252,152.218,942.552,0,2021.3766,76.33,yes
2006,406.77,11.1824,68.137,91.081,104.07,279.834,0,14.387,80.542,11.472,14.387,360.376,0,874.3141,56,yes
2006,724.875,8.5874,72.857,503.03,109.755,377.06,150.313,65.067,160.394,26.895,65.067,537.454,0,414.7815,16.6,yes
2006,833.745,6.2111,80.441,706.262,115.986,796.401,0,50.72,122.112,5.397,50.72,918.513,0,214.68,14,yes
2006,465.686,1.9202,51.797,370.875,116.832,324.98,0,17.586,167.493,-0.038,17.586,492.473,0,346.6282,10.72,yes
2006,1729.911,32.3501,82.183,868.653,116.853,579.735,0,20.818,217.598,-22.72,20.818,797.333,0,814.4,41.65,yes
2006,376.385,6.3646,23.096,156.196,122.503,481.052,2.695,36.074,176.623,21.685,36.074,657.675,0.08,491.1405,14.62,yes
2006,703.171,1.3126,174.91,619.018,123.535,1707.953,0,-54.514,299.969,-89.961,-54.514,2007.922,0,534.0446,10.24,yes
2006,712.013,21.0518,118.724,151.825,127.117,728.393,17.032,-3.347,61.469,-9.321,-3.347,789.862,0.64,512.7747,23.75,no
2006,290.283,11.2601,112.067,197.286,133.989,410.023,0,-2.808,24.383,-2.976,-2.808,434.406,0,71.8533,10.95,no
2006,1032.3,24.3811,384.9,279.9,135.9,1113.8,0,172.8,263.8,108.2,172.8,1377.6,0,1493.9326,63.9599,yes
2006,977.687,19.3093,104.181,375.661,140.23,610.506,0,149.088,327.17,157.533,149.088,937.676,0,1181.0226,54.98,yes
2006,1114.8,11.803,109.4,881.1,146.7,763.5,17.3,41.2,231.9,-39.6,41.2,995.4,0.88,336.996,17.5,yes
2006,1081.392,-7.0442,65.682,1400.133,152.175,1490.568,0,-35.088,1426.7,-112.848,-35.088,2917.268,0,135.747,8.5,yes
2006,655.12,12.2387,202.394,439.213,160.999,839.234,5.024,92.465,338.366,55.119,92.465,1177.6,0.24,425.6004,44.25,no
2006,564.578,-15.8479,117.625,960.971,173.488,1133.118,0,129.008,224.065,12.348,129.008,1357.183,0,95.4066,6.35,yes
2006,1012.9,3.2154,171.5,711.3,181.5,884.9,0,123.5,308.2,65.9,123.5,1193.1,0,1633.058,24.91,yes
2006,15100,-15.241,0,21123,195,2438,0,547,3066,-1370,547,5504,0,1248.6177,3.43,yes
2006,15100,-15.241,0,21123,195,2438,0,547,3066,-1370,547,5504,0,1248.6177,3.43,yes
2006,1168.496,9.592,40.681,758.065,211.097,387.876,0,147.7,1129.431,74.98,147.7,1517.307,0,1140.3269,27.7,yes
2006,3523.048,34.9507,67.023,2804.95,231.242,1660.46,12.963,239.031,425.137,90.553,239.031,2085.597,0,1438.0145,106.95,yes
2006,2458.227,11.4429,339.405,2064.704,237.496,2073.771,10.996,160.421,354.072,48.539,160.421,2427.843,0.32,664.0709,34.6499,no
2006,2044,-10.2434,0,2239,251,1578,3,-212,293,-324,-212,1871,0,898.751,28.32,yes
2006,1691.2,2.6462,172.8,1532.1,258.5,1759.3,0,50.4,296.9,-166.9,50.4,2056.2,0,175.8079,5.23,yes
2006,1885.573,11.5483,842.278,638.198,273.715,6486.043,0,332.41,1138.238,198.597,332.41,7624.281,0,5692.3378,58.89,yes
2006,11536,17.3543,288,7093,284,1835,0,1131,1268,1864,1131,3103,0,8082.4567,32.61,yes
2006,4170.7,38.5926,521.7,1998.5,303.7,2545.6,0,177.3,880.3,1358,177.3,3425.9,0,2377.6975,42.5,yes
2006,4399.406,6.9725,660.408,2720.502,342.141,2814.214,48.099,234.216,908.493,-205.517,234.216,3722.707,0.2,2318.8077,13.53,yes
2006,13271,24.1425,0,10828,363,2938,107,463,2751,-1994,463,5689,1.1,2194.8328,180.5,yes
2006,4007.283,10.4942,1636.507,2216.039,382.555,9319.965,20.142,122.497,3109.789,-8.281,122.497,12429.754,0.115,3243.091,31.54,yes
2006,10585,7.0262,0,6895,390,3383,88,412,560,118,412,3943,0.16,13607.3361,27.46,yes
2006,4645.9,14.5032,349.8,3754.3,444.5,3016.9,46.4,15.5,512.9,-138.3,15.5,3529.8,0.8,1291.68,31.99,yes
2006,25241.445,6.8745,0,23046.785,512.168,2067.831,403.831,1314.278,1314.278,59.273,1314.278,3382.109,1.68,13494.69,56.14,yes
2006,8470,28.1804,749,4740,573,5073,0,527,1388,8075,527,6461,0,3910.92,31.85,yes
2006,13215,-91.4815,104,21206,638,9015,0,763,3553,-2835,763,12568,0,362.5067,6.55,yes
2006,2120.224,5.4473,411.554,1775.141,639.115,2351.309,0,29.235,588.476,-105.879,29.235,2939.785,0,527.8812,9.29,yes
2006,20267.813,58.4904,0,14083.624,642.2,177.828,69.91,1630.282,1633.147,875.911,1630.282,1810.975,0.66,9612.63,90.75,yes
2006,1939.24,-0.8795,0,2116.541,702.995,2823.354,0,-169.648,620.649,-213.44,-169.648,3444.003,0,1586.5448,9.59,yes
2006,18590.265,-13.502,183.953,25476.873,735.3,5487.303,0,537.054,1218.457,-1764.907,537.054,6705.76,0,582.7415,1.46,yes
2006,9402.16,22.7559,113.591,3802.489,754.134,684.086,69.334,1890.096,3214.999,1299.885,1890.096,3899.085,0.22,15221.2508,86.91,yes
2006,13400.772,18.0581,40.962,9081.156,765.871,2736.411,200.949,1104.01,2781.297,593.995,1104.01,5517.708,0.72,7362.7915,34.28,yes
